[15-12-2015 19:38:58]: Pluz. hat Bonus mit Waffe 30 an Part 7 getroffen, Schaden: 9.9000006
[21-12-2015 00:06:28]: Bonus hat Plusmacher mit Waffe 37 an Part 3 getroffen, Schaden: 0.12375174
[21-12-2015 00:06:28]: Bonus hat Plusmacher mit Waffe 37 an Part 3 getroffen, Schaden: 0.13200116
[21-12-2015 00:06:28]: Bonus hat Plusmacher mit Waffe 37 an Part 3 getroffen, Schaden: 0.11550175
[21-12-2015 00:06:28]: Bonus hat Plusmacher mit Waffe 37 an Part 3 getroffen, Schaden: 0.14025174
[21-12-2015 00:06:28]: Bonus hat Plusmacher mit Waffe 37 an Part 3 getroffen, Schaden: 0.11550175
[21-12-2015 00:06:28]: Bonus hat Plusmacher mit Waffe 37 an Part 3 getroffen, Schaden: 0.13200116
[21-12-2015 00:06:28]: Bonus hat Plusmacher mit Waffe 37 an Part 3 getroffen, Schaden: 0.13200174
[21-12-2015 00:06:28]: Bonus hat Plusmacher mit Waffe 37 an Part 3 getroffen, Schaden: 0.11550175
[21-12-2015 00:06:28]: Bonus hat Plusmacher mit Waffe 37 an Part 3 getroffen, Schaden: 0.13200174
[21-12-2015 00:06:28]: Bonus hat Plusmacher mit Waffe 37 an Part 3 getroffen, Schaden: 0.13200174
[21-12-2015 00:06:29]: Bonus hat Plusmacher mit Waffe 37 an Part 3 getroffen, Schaden: 0.11550115
[21-12-2015 00:06:29]: Bonus hat Plusmacher mit Waffe 37 an Part 3 getroffen, Schaden: 0.80000001
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.12375116
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.12375174
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.11550175
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.13200116
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.14025174
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.11550175
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.13200174
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.10725116
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.14850174
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.11550175
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.13200174
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.13200174
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.12375174
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.12375174
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.12375116
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.14025174
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.11550175
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.13200174
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.12375116
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.13200174
[21-12-2015 00:06:37]: Bonus hat Bonus mit Waffe 37 an Part 3 getroffen, Schaden: 0.12375174
[21-12-2015 00:19:60]: Plusmacher hat Bonus mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[21-12-2015 00:20:01]: Plusmacher hat Bonus mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[21-12-2015 00:20:02]: Plusmacher hat Bonus mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[21-12-2015 00:20:03]: Plusmacher hat Bonus mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[21-12-2015 00:20:41]: Plusmacher hat Bonus mit Waffe 34 an Part 3 getroffen, Schaden: 41.25
[21-12-2015 00:20:53]: Plusmacher hat Bonus mit Waffe 34 an Part 3 getroffen, Schaden: 41.25
[21-12-2015 00:20:57]: Bonus hat Plusmacher mit Waffe 34 an Part 5 getroffen, Schaden: 41.25
[21-12-2015 00:21:02]: Bonus hat Plusmacher mit der Sniper ein Headshot gegeben
[21-12-2015 18:17:37]: Plusmacher hat Pluz. mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[21-12-2015 18:26:47]: Plusmacher hat Pluz. mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[21-12-2015 18:26:47]: Plusmacher hat Pluz. mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[21-12-2015 18:26:49]: Plusmacher hat Pluz. mit Waffe 0 an Part 3 getroffen, Schaden: 3.96
[21-12-2015 23:45:47]: Bonus hat Pluz. mit Waffe 28 an Part 3 getroffen, Schaden: 6.6000004
[21-12-2015 23:45:47]: Bonus hat Pluz. mit Waffe 28 an Part 3 getroffen, Schaden: 6.6000004
[21-12-2015 23:45:47]: Bonus hat Pluz. mit Waffe 28 an Part 3 getroffen, Schaden: 6.6000004
[21-12-2015 23:45:47]: Bonus hat Pluz. mit Waffe 28 an Part 3 getroffen, Schaden: 6.6000004
[21-12-2015 23:45:48]: Bonus hat Pluz. mit Waffe 28 an Part 8 getroffen, Schaden: 6.6000004
[21-12-2015 23:45:53]: Bonus hat Pluz. mit Waffe 28 an Part 4 getroffen, Schaden: 6.6000004
[27-12-2015 23:41:38]: Bonus hat Nimo mit Waffe 0 an Part 3 getroffen, Schaden: 6.6000004
[27-12-2015 23:41:39]: Bonus hat Nimo mit Waffe 0 an Part 3 getroffen, Schaden: 6.6000004
[27-12-2015 23:41:39]: Bonus hat Nimo mit Waffe 0 an Part 3 getroffen, Schaden: 6.6000004
[27-12-2015 23:41:40]: Bonus hat Nimo mit Waffe 0 an Part 3 getroffen, Schaden: 6.6000004
[27-12-2015 23:41:40]: Bonus hat Nimo mit Waffe 0 an Part 3 getroffen, Schaden: 6.6000004
[27-12-2015 23:41:40]: Bonus hat Nimo mit Waffe 0 an Part 3 getroffen, Schaden: 6.6000004
[27-12-2015 23:41:41]: Bonus hat Nimo mit Waffe 0 an Part 3 getroffen, Schaden: 6.6000004
[27-12-2015 23:41:41]: Bonus hat Nimo mit Waffe 0 an Part 3 getroffen, Schaden: 6.6000004
[27-12-2015 23:41:48]: Nimo hat Bonus mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:48]: Nimo hat Bonus mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:48]: Nimo hat Bonus mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:48]: Nimo hat Bonus mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:48]: Nimo hat Bonus mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:48]: Nimo hat Bonus mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:48]: Nimo hat Bonus mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:48]: Nimo hat Bonus mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:49]: Nimo hat Bonus mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:49]: Nimo hat Bonus mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:49]: Nimo hat Bonus mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:49]: Nimo hat Bonus mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:49]: Nimo hat Bonus mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:49]: Nimo hat Bonus mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:49]: Nimo hat Bonus mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:49]: Nimo hat Bonus mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:50]: Nimo hat Bonus mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:50]: Nimo hat Bonus mit Waffe 31 an Part 7 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:50]: Nimo hat Bonus mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[27-12-2015 23:41:50]: Nimo hat Bonus mit Waffe 31 an Part 9 getroffen, Schaden: 8
[27-12-2015 23:56:55]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[27-12-2015 23:56:56]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[27-12-2015 23:56:56]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[27-12-2015 23:57:04]: Bonus hat Nimo mit der Sniper ein Headshot gegeben
[28-12-2015 00:02:38]: Bonus hat Nimo mit Waffe 34 an Part 5 getroffen, Schaden: 41.25
[28-12-2015 00:02:40]: Nimo hat Bonus mit Waffe 34 an Part 3 getroffen, Schaden: 41.25
[28-12-2015 00:02:44]: Nimo hat Bonus mit Waffe 34 an Part 3 getroffen, Schaden: 41.25
[28-12-2015 00:02:47]: Nimo hat Bonus mit Waffe 34 an Part 3 getroffen, Schaden: 16
[28-12-2015 00:04:52]: Bonus hat Nimo mit Waffe 22 an Part 3 getroffen, Schaden: 8.25
[28-12-2015 00:04:52]: Bonus hat Nimo mit Waffe 22 an Part 6 getroffen, Schaden: 8.25
[28-12-2015 00:04:53]: Bonus hat Nimo mit Waffe 22 an Part 5 getroffen, Schaden: 8.25
[28-12-2015 00:04:54]: Bonus hat Nimo mit Waffe 22 an Part 3 getroffen, Schaden: 8.25
[28-12-2015 00:04:55]: Bonus hat Nimo mit Waffe 22 an Part 9 getroffen, Schaden: 8.25
[28-12-2015 00:04:55]: Bonus hat Nimo mit Waffe 22 an Part 9 getroffen, Schaden: 8.25
[28-12-2015 00:04:57]: Bonus hat Nimo mit Waffe 22 an Part 9 getroffen, Schaden: 8.25
[28-12-2015 00:04:59]: Bonus hat Nimo mit Waffe 22 an Part 3 getroffen, Schaden: 2
[28-12-2015 00:06:18]: Bonus hat Nimo mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 00:06:18]: Bonus hat Nimo mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 00:06:18]: Bonus hat Nimo mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 00:06:18]: Bonus hat Nimo mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 00:06:18]: Bonus hat Nimo mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 00:06:18]: Bonus hat Nimo mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 00:06:18]: Bonus hat Nimo mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 00:06:18]: Bonus hat Nimo mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 00:06:19]: Bonus hat Nimo mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 00:06:19]: Bonus hat Nimo mit Waffe 31 an Part 9 getroffen, Schaden: 6.4000001
[28-12-2015 00:09:06]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 00:09:09]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 00:09:09]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 00:09:10]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 00:09:10]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 00:09:11]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 3.96
[28-12-2015 00:09:12]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 00:09:12]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 00:09:13]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 3.96
[28-12-2015 00:09:14]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 00:09:17]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 00:09:18]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 00:09:18]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 3.96
[28-12-2015 00:09:19]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 00:09:21]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 00:14:56]: Bonus hat Nimo mit Waffe 0 an Part 3 getroffen, Schaden: 6.6000004
[28-12-2015 00:14:57]: Bonus hat Nimo mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 00:14:58]: Bonus hat Nimo mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 00:15:04]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 00:15:04]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 3.96
[28-12-2015 00:35:43]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 00:35:50]: Bonus hat Nimo mit Waffe 34 an Part 3 getroffen, Schaden: 41.25
[28-12-2015 00:35:52]: Bonus hat Nimo mit Waffe 34 an Part 3 getroffen, Schaden: 41.25
[28-12-2015 00:35:55]: Nimo hat Bonus mit Waffe 34 an Part 3 getroffen, Schaden: 41.25
[28-12-2015 00:35:58]: Nimo hat Bonus mit Waffe 34 an Part 3 getroffen, Schaden: 41.25
[28-12-2015 00:36:19]: Nimo hat Bonus mit Waffe 34 an Part 4 getroffen, Schaden: 14
[28-12-2015 00:37:49]: Bonus hat Nimo mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 00:37:50]: Bonus hat Nimo mit Waffe 0 an Part 3 getroffen, Schaden: 6.6000004
[28-12-2015 00:37:51]: Bonus hat Nimo mit Waffe 0 an Part 3 getroffen, Schaden: 7
[28-12-2015 17:16:17]: Crazy hat Creek- mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[28-12-2015 17:16:18]: Crazy hat Creek- mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[28-12-2015 17:19:07]: Creek- hat Crazy mit der Sniper ein Headshot gegeben
[28-12-2015 17:22:13]: Crazy hat Creek- mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[28-12-2015 17:22:14]: Crazy hat Bonus mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 17:22:16]: Crazy hat Creek- mit Waffe 31 an Part 7 getroffen, Schaden: 9.9000006
[28-12-2015 17:22:16]: Crazy hat Creek- mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[28-12-2015 17:22:17]: Crazy hat Creek- mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[28-12-2015 17:22:17]: Crazy hat Creek- mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[28-12-2015 17:22:17]: Crazy hat Creek- mit Waffe 31 an Part 4 getroffen, Schaden: 9.9000006
[28-12-2015 17:22:17]: Crazy hat Creek- mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 17:22:17]: Crazy hat Creek- mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[28-12-2015 17:22:17]: Crazy hat Creek- mit Waffe 31 an Part 6 getroffen, Schaden: 9.9000006
[28-12-2015 17:22:17]: Crazy hat Creek- mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 17:22:23]: Crazy hat Creek- mit Waffe 34 an Part 6 getroffen, Schaden: 41.25
[28-12-2015 17:22:24]: Crazy hat Creek- mit Waffe 34 an Part 5 getroffen, Schaden: 27
[28-12-2015 17:36:19]: Creek- hat Crazy mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:20]: Creek- hat Crazy mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:20]: Creek- hat Crazy mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:20]: Creek- hat Bonus mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:21]: Creek- hat Crazy mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:24]: Crazy hat Creek- mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:24]: Crazy hat Creek- mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:24]: Crazy hat Creek- mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:24]: Crazy hat Creek- mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:24]: Creek- hat Crazy mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:24]: Crazy hat Creek- mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:24]: Crazy hat Creek- mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:24]: Creek- hat Crazy mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:24]: Crazy hat Creek- mit Waffe 31 an Part 6 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:24]: Crazy hat Creek- mit Waffe 31 an Part 6 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:25]: Crazy hat Creek- mit Waffe 31 an Part 6 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:25]: Crazy hat Creek- mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:25]: Crazy hat Creek- mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:25]: Crazy hat Creek- mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:25]: Crazy hat Creek- mit Waffe 31 an Part 4 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:25]: Creek- hat Crazy mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:25]: Creek- hat Crazy mit Waffe 31 an Part 6 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:25]: Crazy hat Creek- mit Waffe 31 an Part 6 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:26]: Crazy hat Creek- mit Waffe 31 an Part 6 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:26]: Crazy hat Creek- mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:26]: Crazy hat Creek- mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 17:36:26]: Crazy hat Creek- mit Waffe 31 an Part 5 getroffen, Schaden: 10
[28-12-2015 18:50:25]: Crazy hat Bonus mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[28-12-2015 18:50:41]: Crazy hat Bonus mit Waffe 25 an Part 3 getroffen, Schaden: 49.500004
[28-12-2015 18:51:36]: Bonus hat Crazy mit Waffe 25 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 18:51:38]: Crazy hat Bonus mit Waffe 25 an Part 7 getroffen, Schaden: 6.6000004
[28-12-2015 18:52:17]: Bonus hat Crazy mit Waffe 25 an Part 3 getroffen, Schaden: 3.3000002
[28-12-2015 18:52:31]: Bonus hat Crazy mit Waffe 25 an Part 4 getroffen, Schaden: 6.6000004
[28-12-2015 18:52:34]: Bonus hat Crazy mit Waffe 25 an Part 7 getroffen, Schaden: 9.9000006
[28-12-2015 18:52:56]: Bonus hat Crazy mit Waffe 25 an Part 8 getroffen, Schaden: 9.9000006
[28-12-2015 18:53:03]: Bonus hat Nasenspray mit Waffe 25 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 18:53:05]: Crazy hat Bonus mit der Sniper ein Headshot gegeben
[28-12-2015 19:22:07]: Crazy hat Nasenspray mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[28-12-2015 19:22:08]: Crazy hat Nasenspray mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[28-12-2015 19:29:46]: Crazy hat Nasenspray mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 19:29:46]: Crazy hat Nasenspray mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 22:10:11]: Nasenspray hat Crazy mit Waffe 0 an Part 3 getroffen, Schaden: 1
[28-12-2015 22:31:44]: Bonus hat Crazy mit Waffe 22 an Part 4 getroffen, Schaden: 8.25
[28-12-2015 22:31:45]: Bonus hat Crazy mit Waffe 22 an Part 4 getroffen, Schaden: 8.25
[28-12-2015 22:31:46]: Bonus hat Crazy mit Waffe 22 an Part 5 getroffen, Schaden: 8.25
[28-12-2015 22:31:46]: Bonus hat Crazy mit Waffe 22 an Part 5 getroffen, Schaden: 8.25
[28-12-2015 22:31:46]: Bonus hat Crazy mit Waffe 22 an Part 5 getroffen, Schaden: 8.25
[28-12-2015 22:31:47]: Bonus hat Crazy mit Waffe 22 an Part 3 getroffen, Schaden: 8.25
[28-12-2015 22:31:47]: Bonus hat Crazy mit Waffe 22 an Part 6 getroffen, Schaden: 8.25
[28-12-2015 22:31:47]: Bonus hat Crazy mit Waffe 22 an Part 5 getroffen, Schaden: 8.25
[28-12-2015 22:31:53]: Crazy hat Bonus mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 22:31:53]: Crazy hat Bonus mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[28-12-2015 22:31:53]: Crazy hat Bonus mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 22:31:59]: Bonus hat Crazy mit Waffe 31 an Part 7 getroffen, Schaden: 9.9000006
[28-12-2015 22:31:59]: Bonus hat Crazy mit Waffe 31 an Part 8 getroffen, Schaden: 9.9000006
[28-12-2015 22:31:60]: Crazy hat Bonus mit Waffe 34 an Part 7 getroffen, Schaden: 41.25
[28-12-2015 22:31:60]: Bonus hat Crazy mit Waffe 31 an Part 9 getroffen, Schaden: 9.9000006
[28-12-2015 22:32:01]: Bonus hat Crazy mit Waffe 31 an Part 7 getroffen, Schaden: 9.9000006
[28-12-2015 22:32:01]: Bonus hat Crazy mit Waffe 31 an Part 6 getroffen, Schaden: 9.9000006
[28-12-2015 22:32:06]: Bonus hat Crazy mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[28-12-2015 22:32:06]: Bonus hat Crazy mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[28-12-2015 22:32:06]: Bonus hat Crazy mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 22:32:07]: Bonus hat Crazy mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 22:32:09]: Bonus hat Crazy mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[28-12-2015 22:32:09]: Bonus hat Crazy mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[28-12-2015 22:32:09]: Bonus hat Crazy mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[28-12-2015 22:32:09]: Bonus hat Crazy mit Waffe 31 an Part 6 getroffen, Schaden: 4.6100001
[28-12-2015 22:32:09]: Bonus hat Nasenspray mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 22:32:09]: Bonus hat Nasenspray mit Waffe 31 an Part 5 getroffen, Schaden: 9.9000006
[28-12-2015 22:32:09]: Bonus hat Crazy mit Waffe 31 an Part 5 getroffen, Schaden: 1
[28-12-2015 22:32:10]: Bonus hat Crazy mit Waffe 31 an Part 6 getroffen, Schaden: 1
[28-12-2015 22:36:25]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 22:36:25]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 22:36:28]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 22:36:29]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 22:36:30]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 22:36:30]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 22:36:30]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 22:36:31]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 3.96
[28-12-2015 22:36:31]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 22:36:31]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 22:36:31]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 3.96
[28-12-2015 22:36:32]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 22:36:32]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 22:36:32]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 3.96
[28-12-2015 22:36:33]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 22:36:33]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 22:36:33]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 3.96
[28-12-2015 22:36:34]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 22:36:34]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 22:36:34]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 3.96
[28-12-2015 22:36:34]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 22:36:35]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[28-12-2015 22:36:35]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 3.96
[28-12-2015 22:36:35]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[28-12-2015 22:36:36]: Nimo hat Bonus mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
